,ID,SleeveLength,LowerClothingLength,Hat,WaistAccessories,Neckline,Cardigan,CoveringNavel,UpperF,LowerF,OuterF,UpperP,LowerP,OuterP,Gender
5692,00006491-06,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5693,00006491-07,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5694,00006491-08,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5695,00006492-03,0,0,0,0,2,1,1,1,1,7,6,3,7,1
5696,00006492-04,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5697,00006494-04,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5698,00006494-06,0,0,2,0,2,1,1,1,1,7,1,1,7,1
5699,00006496-02,3,0,0,0,0,1,1,5,5,7,3,3,7,1
5700,00006497-02,2,0,1,0,5,1,1,1,1,7,1,1,7,1
5701,00006502-03,0,0,0,0,5,1,1,1,1,7,1,1,7,1
5702,00006519-01,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5703,00006526-04,0,3,0,0,2,1,1,1,1,7,2,2,7,1
5704,00006526-05,0,3,0,0,2,1,1,1,1,7,2,2,7,1
5705,00006533-03,0,1,0,0,6,2,2,1,1,7,3,3,7,1
5706,00006533-04,0,1,0,0,2,1,1,1,1,7,3,3,7,1
5707,00006539-03,0,0,0,0,5,1,1,1,1,7,1,1,7,1
5708,00006539-04,0,0,0,0,5,1,1,1,1,7,1,1,7,1
5709,00006543-01,0,0,0,0,6,2,1,1,1,7,1,1,7,1
5710,00006555-03,3,0,0,0,2,1,1,1,1,7,1,1,7,1
5711,00006555-04,3,0,0,0,2,1,1,1,1,7,1,1,7,1
5712,00006589-02,3,0,0,1,2,1,1,1,1,7,1,1,7,1
5713,00006603-02,0,3,0,0,5,1,1,1,5,7,3,1,7,1
5714,00006611-01,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5715,00006620-02,0,0,0,0,6,1,1,6,6,7,3,3,7,1
5716,00006622-01,0,0,0,0,5,1,1,1,1,7,0,0,7,1
5717,00006626-03,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5718,00006635-04,0,0,0,1,2,1,1,1,1,7,3,3,7,1
5719,00006636-01,0,3,0,0,6,1,1,1,1,7,3,3,7,1
5720,00006656-01,1,0,0,0,2,1,1,1,1,7,2,2,7,1
5721,00006659-02,0,0,0,0,6,1,1,1,1,7,0,0,7,1
5722,00006663-02,1,0,0,1,2,1,1,1,1,7,1,3,7,1
5723,00006664-02,0,1,0,0,6,2,1,1,1,7,1,1,7,1
5724,00006677-01,0,0,0,1,0,1,1,1,1,7,1,3,7,1
5725,00006677-02,0,0,0,1,0,1,1,1,1,7,1,3,7,1
5726,00006691-01,0,3,0,0,6,1,1,1,5,7,1,3,7,1
5727,00006698-01,0,0,0,3,2,1,1,1,1,7,1,1,7,1
5728,00006699-04,0,0,0,0,5,1,1,1,1,7,3,3,7,1
5729,00006704-04,0,0,0,0,3,1,1,1,1,7,2,2,7,1
5730,00006704-05,0,0,0,0,3,1,1,1,1,7,2,2,7,1
5731,00006704-06,0,0,0,0,3,1,1,1,1,7,2,2,7,1
5732,00006705-02,3,0,0,0,2,1,1,1,1,7,1,1,7,1
5733,00006706-01,0,0,0,0,5,1,1,1,1,7,1,3,7,1
5734,00006711-01,1,1,0,1,6,1,1,0,0,7,3,3,7,1
5735,00006720-01,3,0,0,1,2,1,1,1,1,7,2,2,7,1
5736,00006721-03,0,3,0,0,5,1,1,1,1,7,3,3,7,1
5737,00006721-04,0,3,0,0,5,1,1,1,1,7,3,3,7,1
5738,00006724-02,0,2,0,0,5,1,1,1,1,7,1,1,7,1
5739,00006730-02,3,0,0,0,2,1,1,1,1,7,3,3,7,1
5740,00006733-01,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5741,00006739-04,0,0,1,0,6,1,1,1,1,7,1,1,7,1
5742,00006739-05,0,0,1,0,0,1,1,1,1,7,1,1,7,1
5743,00006739-06,0,0,1,0,0,1,1,1,1,7,1,1,7,1
5744,00006739-07,0,0,1,0,6,2,2,1,1,7,1,1,7,1
5745,00006741-02,0,0,0,0,6,1,1,1,1,7,1,1,7,1
5746,00006752-02,0,0,0,0,6,1,1,1,1,7,0,0,7,1
5747,00006755-01,0,2,0,0,1,1,1,1,1,7,3,3,7,1
5748,00006758-01,3,0,0,1,4,1,1,0,0,7,3,3,7,1
5749,00006758-02,3,0,0,1,4,1,1,1,1,7,3,3,7,1
5750,00006760-04,0,3,0,0,0,1,1,1,1,7,3,3,7,1
5751,00006760-05,0,3,0,0,0,1,1,1,1,7,3,3,7,1
5752,00006760-06,0,3,0,0,0,1,1,1,1,7,3,3,7,1
5753,00006767-02,0,0,0,0,0,1,1,1,1,7,5,5,7,1
5754,00006770-02,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5755,00006772-02,0,0,0,0,6,2,2,1,1,7,3,3,7,1
5756,00006780-02,0,3,0,0,5,1,1,1,1,7,3,1,7,1
5757,00006785-03,0,3,0,0,6,1,1,1,1,7,2,3,7,1
5758,00006785-04,0,3,0,0,6,1,1,1,1,7,2,3,7,1
5759,00006786-02,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5760,00006788-01,0,2,0,3,1,1,1,1,1,7,1,3,7,1
5761,00006795-02,0,0,0,0,0,1,1,1,1,7,3,3,7,1
5762,00006801-02,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5763,00006802-04,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5764,00006802-05,0,0,0,0,2,1,1,1,1,7,6,3,7,1
5765,00006802-06,0,0,0,0,2,1,1,1,1,7,6,3,7,1
5766,00006803-01,3,0,1,0,2,0,1,1,1,4,1,1,3,1
5767,00006805-02,1,3,0,0,6,1,1,1,1,7,1,1,7,1
5768,00006811-02,0,0,0,0,5,1,1,1,1,7,1,1,7,1
5769,00006813-02,0,0,0,0,5,1,1,1,1,7,0,0,7,1
5770,00006813-04,0,0,0,0,5,1,1,1,1,7,0,0,7,1
5771,00006824-01,0,0,0,0,5,1,1,1,1,7,0,0,7,1
5772,00006835-03,0,0,0,0,2,1,1,1,1,7,1,3,7,1
5773,00006839-02,3,0,0,0,0,1,1,5,5,7,3,3,7,1
5774,00006852-03,0,2,0,0,4,1,1,1,1,7,4,4,7,1
5775,00006852-04,0,2,0,0,4,1,1,1,1,7,4,4,7,1
5776,00006854-03,3,0,0,0,2,1,1,1,1,7,1,1,7,1
5777,00006855-04,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5778,00006855-05,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5779,00006855-06,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5780,00006862-01,0,1,0,0,6,1,1,1,1,7,3,3,7,1
5781,00006868-02,0,0,0,0,5,1,1,6,6,7,3,3,7,1
5782,00006875-02,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5783,00006888-04,0,0,0,0,2,1,1,1,1,7,2,2,7,1
5784,00006888-05,0,0,0,0,2,1,1,1,1,7,2,2,7,1
5785,00006888-06,0,0,0,0,2,1,1,1,1,7,2,2,7,1
5786,00006893-02,3,0,0,0,2,1,1,5,5,7,3,3,7,1
5787,00006893-03,3,0,0,0,2,1,1,1,1,7,3,3,7,1
5788,00006898-01,0,0,1,0,2,0,0,1,1,7,1,1,7,1
5789,00006898-02,0,0,1,0,2,0,0,1,1,7,1,1,7,1
5790,00006909-01,1,0,0,0,0,1,1,1,1,7,1,1,7,1
5791,00006910-02,0,0,0,0,0,1,1,1,1,7,1,1,7,1
5792,00006914-02,0,0,0,0,6,1,1,1,1,7,1,1,7,1
5793,00006916-02,0,3,0,0,5,1,1,1,5,7,3,1,7,1
5794,00006925-04,0,0,0,0,5,1,1,5,5,7,3,3,7,1
5795,00006925-05,0,0,0,0,6,1,1,5,5,7,3,3,7,1
5796,00006925-06,0,0,0,0,5,1,1,5,5,7,3,3,7,1
5797,00006934-01,0,0,0,0,5,1,1,5,5,7,1,3,7,1
5798,00006939-04,1,0,0,1,2,1,1,1,1,7,1,1,7,1
5799,00006940-01,0,0,0,0,4,1,1,1,1,7,2,2,7,1
5800,00006944-01,3,0,0,1,6,1,1,1,1,7,1,1,7,1
5801,00006944-02,3,0,0,1,2,1,1,1,1,7,1,1,7,1
5802,00006952-05,1,0,0,0,6,1,1,1,1,7,5,5,7,1
5803,00006952-06,1,0,0,0,6,1,1,1,1,7,3,3,7,1
5804,00006952-07,1,0,0,0,2,1,1,1,1,7,3,3,7,1
5805,00006954-02,0,2,0,0,5,1,1,1,1,7,3,3,7,1
5806,00006961-02,2,3,0,0,6,2,2,5,5,7,0,0,7,1
5807,00006961-03,2,3,0,0,6,1,1,5,5,7,0,0,7,1
5808,00006964-02,0,0,0,0,1,1,1,1,1,7,0,0,7,1
5809,00006977-02,2,0,0,0,2,1,1,1,1,7,3,3,7,1
5810,00006979-01,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5811,00006981-02,0,0,0,0,0,1,1,5,5,7,0,0,7,1
5812,00006983-02,0,0,0,0,2,1,1,5,5,7,1,1,7,1
5813,00006988-01,0,0,0,0,5,1,1,1,1,7,1,1,7,1
5814,00006989-02,0,0,0,0,6,2,2,1,1,7,1,1,7,1
5815,00006992-02,1,0,0,0,2,1,1,1,1,7,3,3,7,1
5816,00006993-03,0,3,0,0,6,1,1,1,1,7,1,1,7,1
5817,00006997-02,0,3,0,0,6,2,2,5,5,7,3,3,7,1
5818,00007005-01,0,0,0,0,4,1,1,1,1,7,4,4,7,1
5819,00007010-02,0,3,0,0,6,1,1,1,1,7,1,1,7,1
5820,00007016-04,0,0,0,1,2,1,1,1,1,7,3,3,7,1
5821,00007016-07,0,0,0,1,2,1,1,1,1,7,3,3,7,1
5822,00007018-02,0,0,0,0,0,1,1,1,1,7,3,3,7,1
5823,00007021-02,0,0,0,0,5,1,1,1,1,7,1,1,7,1
5824,00007024-01,1,0,1,0,2,1,1,1,1,7,5,5,7,1
5825,00007030-02,0,0,0,1,2,1,1,5,5,7,0,0,7,1
5826,00007031-02,0,0,0,0,6,1,1,1,1,7,1,1,7,1
5827,00007035-05,0,0,0,0,5,1,1,1,1,7,3,3,7,1
5828,00007036-02,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5829,00007043-06,0,0,0,0,6,1,1,1,1,7,1,1,7,1
5830,00007043-07,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5831,00007043-09,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5832,00007043-10,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5833,00007046-04,0,0,0,0,6,1,1,5,5,7,1,3,7,1
5834,00007052-02,2,0,0,1,0,1,1,1,1,7,1,1,7,1
5835,00007065-03,3,0,0,0,2,1,1,1,1,7,1,1,7,1
5836,00007070-01,0,0,0,0,4,1,1,1,1,7,4,4,7,1
5837,00007078-01,3,0,0,1,4,1,1,1,1,7,4,4,7,1
5838,00007084-02,0,0,0,0,6,2,2,1,1,7,2,2,7,1
5839,00007086-01,0,2,0,0,2,1,1,1,1,7,5,5,7,1
5840,00007087-02,3,0,0,0,6,1,1,1,1,7,0,0,7,1
5841,00007095-02,3,1,0,0,4,1,1,1,1,7,4,4,7,1
5842,00007101-03,0,2,0,0,0,1,1,5,5,7,3,3,7,1
5843,00007101-04,0,2,0,0,0,1,1,5,5,7,3,3,7,1
5844,00007109-02,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5845,00007121-02,0,0,0,0,2,1,1,1,1,7,0,0,7,1
5846,00007124-01,0,0,0,0,1,1,1,1,1,7,0,0,7,1
5847,00007132-04,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5848,00007132-05,0,0,0,0,3,1,1,1,1,7,3,3,7,1
5849,00007132-06,0,0,0,0,3,1,1,1,1,7,3,3,7,1
5850,00007140-01,1,0,0,0,2,1,1,1,1,7,2,2,7,1
5851,00007143-04,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5852,00007148-03,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5853,00007151-02,0,3,0,0,5,1,1,5,5,7,3,3,7,1
5854,00007154-02,3,0,0,0,2,1,1,1,1,7,1,1,7,1
5855,00007162-01,0,0,0,0,5,1,1,1,1,7,1,1,7,1
5856,00007162-02,0,0,0,0,5,1,1,1,1,7,1,1,7,1
5857,00007166-03,1,0,0,0,2,1,1,1,1,7,0,0,7,1
5858,00007169-02,0,0,0,0,2,1,1,1,1,7,1,3,7,1
5859,00007176-01,0,0,0,1,2,1,1,5,5,7,1,3,7,1
5860,00007179-04,0,0,0,0,6,1,1,5,5,7,3,3,7,1
5861,00007179-05,0,0,0,0,5,1,1,5,5,7,3,3,7,1
5862,00007179-06,0,0,0,0,5,1,1,5,5,7,3,3,7,1
5863,00007189-03,0,0,0,0,5,1,1,5,5,7,3,3,7,1
5864,00007189-04,0,0,0,0,5,1,1,5,5,7,3,3,7,1
5865,00007194-08,1,0,0,0,2,1,1,1,1,7,3,3,7,1
5866,00007215-02,0,0,0,0,0,1,1,1,1,7,5,5,7,1
5867,00007219-02,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5868,00007220-03,0,0,0,0,5,1,1,5,5,7,3,3,7,1
5869,00007231-02,0,0,0,0,0,1,1,1,1,7,3,3,7,1
5870,00007241-03,0,0,0,0,6,2,2,1,1,7,1,3,7,1
5871,00007241-04,0,0,0,0,6,1,1,1,1,7,1,3,7,1
5872,00007248-02,0,0,0,0,2,1,1,1,1,7,1,3,7,1
5873,00007249-02,0,0,0,0,6,2,2,1,1,7,1,1,7,1
5874,00007249-03,0,0,0,0,6,2,2,1,1,7,1,1,7,1
5875,00007252-04,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5876,00007256-01,0,3,0,0,6,1,1,5,5,7,1,1,7,1
5877,00007264-01,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5878,00007265-02,3,0,1,1,2,1,1,1,1,7,0,0,7,1
5879,00007266-02,1,1,0,0,2,1,1,1,1,7,3,3,7,1
5880,00007270-03,0,0,0,0,5,1,1,0,0,7,5,5,7,1
5881,00007270-04,0,0,0,0,5,1,1,0,0,7,5,5,7,1
5882,00007285-01,0,3,0,0,6,1,1,5,5,7,1,1,7,1
5883,00007304-03,0,3,0,0,5,1,1,1,1,7,1,1,7,1
5884,00007306-02,0,0,0,0,2,1,1,1,1,7,3,2,7,1
5885,00007308-03,0,0,0,0,1,1,1,1,1,7,3,3,7,1
5886,00007308-04,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5887,00007326-03,0,3,0,0,0,0,1,5,5,7,3,3,7,1
5888,00007326-04,0,3,0,0,5,1,1,5,5,7,3,3,7,1
5889,00007329-05,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5890,00007332-01,2,3,0,0,2,1,1,1,1,7,3,3,7,1
5891,00007335-02,0,0,0,0,5,2,2,1,1,7,1,1,7,1
5892,00007340-01,1,0,1,0,2,1,1,1,1,7,1,3,7,1
5893,00007343-01,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5894,00007368-02,3,0,1,0,0,1,1,1,1,7,0,0,7,1
5895,00007373-01,0,2,0,0,5,1,1,5,5,7,3,3,7,1
5896,00007378-02,0,0,0,0,0,1,1,1,1,7,1,1,7,1
5897,00007397-04,1,2,0,0,2,1,1,1,1,7,3,3,7,1
5898,00007400-02,1,0,0,0,0,1,1,1,1,7,3,3,7,1
5899,00007405-02,0,0,0,1,2,1,1,1,1,7,0,0,7,1
5900,00007415-02,0,0,0,0,6,1,1,5,5,7,3,3,7,1
5901,00007415-04,0,0,0,0,6,2,1,5,5,7,3,3,7,1
5902,00007417-01,0,3,0,0,6,2,2,1,1,7,1,1,7,1
5903,00007419-02,1,0,0,0,0,1,1,1,1,7,1,3,7,1
5904,00007444-02,0,0,0,0,6,2,2,5,5,7,0,0,7,1
5905,00007454-02,1,0,0,0,2,1,1,1,1,7,2,2,7,1
5906,00007462-01,1,2,1,0,6,1,1,1,1,7,1,1,7,1
5907,00007475-04,1,0,0,0,6,1,1,1,1,7,3,3,7,1
5908,00007477-01,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5909,00007477-02,0,0,0,0,2,1,1,1,1,7,1,1,7,1
5910,00007486-04,2,0,1,0,2,1,1,1,1,7,1,1,7,1
5911,00007497-03,3,0,0,0,0,1,1,1,1,7,1,3,7,1
5912,00007497-05,3,0,0,0,0,1,1,1,1,7,3,3,7,1
5913,00007499-02,1,0,0,0,2,1,1,6,6,7,2,2,7,1
5914,00007508-01,2,0,0,1,2,1,1,1,1,7,2,2,7,1
5915,00007508-02,2,0,0,1,2,1,1,1,1,7,2,2,7,1
5916,00007508-03,2,0,0,1,2,1,1,1,1,7,2,2,7,1
5917,00007520-02,1,0,0,0,4,1,1,0,0,7,3,3,7,1
5918,00007522-01,1,0,0,0,6,2,1,1,1,7,1,1,7,1
5919,00007525-01,0,0,0,0,6,2,2,0,0,7,5,5,7,1
5920,00007527-05,0,0,0,0,5,1,1,5,5,7,3,3,7,1
5921,00007527-06,0,0,0,0,6,2,1,5,5,7,3,3,7,1
5922,00007534-01,3,2,0,0,6,2,2,1,1,7,1,1,7,1
5923,00007535-02,0,3,0,0,6,1,1,5,5,7,1,1,7,1
5924,00007540-02,0,3,0,0,6,2,1,5,5,7,3,3,7,1
5925,00007548-01,3,2,0,0,4,1,1,1,1,7,4,4,7,1
5926,00007550-01,1,0,0,0,6,2,1,1,1,7,3,3,7,1
5927,00007551-01,1,0,1,0,2,1,1,1,1,7,0,0,7,1
5928,00007559-02,0,1,0,0,2,1,1,1,1,7,6,6,7,1
5929,00007561-01,3,0,0,1,4,1,1,1,1,7,1,1,7,1
5930,00007565-03,0,0,0,0,5,1,1,5,5,7,1,1,7,1
5931,00007565-04,0,0,0,0,5,1,1,5,5,7,1,1,7,1
5932,00007566-02,0,3,0,0,6,2,1,1,1,7,1,1,7,1
5933,00007566-03,0,3,0,0,6,2,2,1,1,7,1,1,7,1
5934,00007586-02,0,1,0,0,6,1,1,1,1,7,3,3,7,1
5935,00007589-01,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5936,00007595-02,0,0,0,0,0,1,1,1,1,7,5,5,7,1
5937,00007599-02,0,3,1,0,0,1,1,5,5,7,0,0,7,1
5938,00007604-03,0,0,0,0,0,1,1,5,5,7,1,1,7,1
5939,00007609-01,3,0,1,0,2,1,1,1,1,7,4,4,7,1
5940,00007609-02,3,0,1,0,2,1,1,1,1,7,4,4,7,1
5941,00007611-03,0,2,0,0,6,1,1,1,5,7,2,3,7,1
5942,00007614-03,3,0,0,0,4,1,1,1,1,7,2,2,7,1
5943,00007618-02,0,0,0,0,4,1,1,5,5,7,3,3,7,1
5944,00007622-01,3,0,0,0,2,1,1,5,5,7,0,0,7,1
5945,00007637-03,3,0,0,0,2,1,1,5,5,7,1,1,7,1
5946,00007640-01,1,0,0,0,2,1,1,1,1,7,0,0,7,1
5947,00007641-01,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5948,00007650-03,3,3,0,0,2,1,1,1,1,7,3,3,7,1
5949,00007650-04,3,3,0,0,2,1,1,1,1,7,3,3,7,1
5950,00007667-01,0,0,0,1,4,1,1,0,0,7,3,3,7,1
5951,00007671-01,0,2,0,0,6,2,2,1,1,7,3,3,7,1
5952,00007677-01,2,0,0,0,2,1,1,1,1,7,1,1,7,1
5953,00007688-02,2,0,0,1,6,1,1,1,1,7,1,1,7,1
5954,00007692-02,2,0,0,0,0,1,1,1,1,7,1,1,7,1
5955,00007693-01,0,0,0,0,5,1,1,1,1,7,1,3,7,1
5956,00007701-02,0,0,0,0,5,1,1,1,1,7,3,3,7,1
5957,00007701-03,0,0,0,0,5,1,1,1,1,7,3,3,7,1
5958,00007724-01,0,1,0,0,2,1,1,1,1,7,3,3,7,1
5959,00007725-03,0,0,0,0,1,1,1,1,1,7,3,3,7,1
5960,00007725-04,0,0,0,0,1,1,1,1,1,7,3,3,7,1
5961,00007737-02,0,3,0,0,5,1,1,5,5,7,1,3,7,1
5962,00007742-01,1,0,0,0,6,1,1,5,5,7,1,3,7,1
5963,00007743-01,0,0,0,0,6,2,2,0,0,7,3,3,7,1
5964,00007745-02,0,0,0,0,0,1,1,1,1,7,0,0,7,1
5965,00007745-04,0,0,0,0,2,1,1,1,1,7,0,0,7,1
5966,00007747-02,0,3,0,0,1,1,1,1,1,7,1,1,7,1
5967,00007751-01,0,2,0,0,6,1,1,1,1,7,1,1,7,1
5968,00007754-02,0,0,0,0,2,1,1,1,1,7,0,0,7,1
5969,00007766-02,2,0,0,0,6,2,2,1,1,7,1,1,7,1
5970,00007769-04,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5971,00007769-05,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5972,00007769-06,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5973,00007769-07,0,0,0,0,6,1,1,1,1,7,3,3,7,1
5974,00007785-05,0,0,0,0,5,1,1,1,1,7,3,3,7,1
5975,00007785-06,0,0,0,0,5,1,1,1,1,7,3,3,7,1
5976,00007785-07,0,0,0,0,5,1,1,1,1,7,3,3,7,1
5977,00007785-08,0,0,0,0,5,1,1,1,1,7,3,3,7,1
5978,00007786-04,0,0,0,0,6,1,1,1,1,7,2,2,7,1
5979,00007786-05,0,0,0,0,6,1,1,1,1,7,2,2,7,1
5980,00007786-06,0,0,0,0,6,1,1,1,1,7,2,2,7,1
5981,00007791-04,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5982,00007791-05,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5983,00007791-07,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5984,00007791-08,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5985,00007791-09,0,0,0,0,2,1,1,1,1,7,3,3,7,1
5986,00007794-02,0,3,0,0,6,1,1,1,1,7,1,1,7,1
5987,00007797-02,0,0,0,0,0,1,1,1,1,7,3,3,7,1
5988,00007799-03,0,3,0,0,6,1,1,1,1,7,1,1,7,1
5989,00007803-01,0,3,0,0,2,1,1,1,1,7,1,1,7,1
5990,00007806-02,0,0,0,1,6,1,1,1,1,7,0,0,7,1
5991,00007808-01,1,0,0,1,2,1,1,1,1,7,0,0,7,1
5992,00007808-02,1,0,0,1,2,1,1,1,1,7,0,0,7,1
5993,00007819-02,0,0,0,0,4,1,1,0,0,7,5,5,7,1
5994,00007820-01,1,0,0,1,2,1,1,1,1,7,3,3,7,1
5995,00007825-02,0,2,0,0,2,1,1,1,1,7,1,3,7,1
5996,00007826-03,0,0,0,0,6,2,2,1,1,7,1,3,7,1
5997,00007827-01,0,0,1,0,2,1,1,1,1,7,1,1,7,1
5998,00007834-01,3,0,0,0,2,1,1,1,1,7,1,1,7,1
5999,00007839-01,0,2,0,0,3,1,1,5,5,7,1,1,7,1
6000,00007844-02,0,0,0,0,0,1,1,1,1,7,1,1,7,1
6001,00007847-01,0,0,0,0,6,2,2,1,1,7,3,3,7,1
6002,00007848-07,0,3,0,1,5,1,1,5,5,7,3,3,7,1
6003,00007848-08,0,3,0,1,6,1,1,5,5,7,3,3,7,1
6004,00007848-09,0,3,0,1,5,1,1,5,5,7,3,3,7,1
6005,00007856-02,2,0,0,0,2,1,1,1,1,7,0,0,7,1
6006,00007856-03,2,0,0,0,2,1,1,1,1,7,0,0,7,1
6007,00007858-01,0,3,0,0,5,1,1,1,1,7,0,0,7,1
6008,00007859-04,0,0,0,0,2,2,1,1,1,7,3,3,7,1
6009,00007859-05,0,0,0,0,2,1,1,1,1,7,3,3,7,1
6010,00007859-06,0,0,0,0,2,1,1,1,1,7,3,3,7,1
6011,00007861-02,2,0,0,0,2,1,1,1,1,7,1,1,7,1
6012,00007867-04,0,0,0,0,5,1,1,5,5,7,0,0,7,1
6013,00007868-01,0,2,0,0,6,2,2,1,1,7,3,3,7,1
6014,00007871-03,0,0,2,0,6,2,2,1,1,7,1,1,7,1
6015,00007871-04,0,0,0,0,2,1,1,1,1,7,1,1,7,1
6016,00007876-03,0,1,0,0,0,1,1,5,5,7,3,3,7,1
6017,00007882-03,1,2,0,0,0,1,1,1,1,7,1,1,7,1
6018,00007888-01,0,1,0,0,6,2,2,1,1,7,3,3,7,1
6019,00007894-01,1,0,0,0,2,1,1,1,1,7,1,1,7,1
6020,00007906-03,2,3,0,0,5,1,1,5,5,7,0,0,7,1
6021,00007909-02,0,0,0,0,5,1,1,5,5,7,1,1,7,1
6022,00007910-01,0,2,0,0,6,2,2,1,5,7,3,3,7,1
6023,00007910-02,0,2,0,0,1,1,1,1,5,7,3,3,7,1
6024,00007912-02,2,3,0,3,6,2,2,1,0,7,3,3,7,1
6025,00007920-02,0,0,0,0,2,1,1,1,1,7,1,1,7,1
6026,00007924-02,3,0,0,0,6,1,1,1,1,7,1,1,7,1
6027,00007928-02,0,3,0,0,5,1,1,1,1,7,1,1,7,1
6028,00007929-01,3,0,0,1,0,1,1,5,5,7,1,1,7,1
6029,00007934-01,0,2,0,0,6,1,1,0,0,7,3,3,7,1
6030,00007938-03,0,0,0,0,6,2,1,1,1,7,0,0,7,1
6031,00007939-01,0,1,0,0,2,1,1,1,1,7,1,1,7,1
6032,00007940-02,1,0,0,0,0,1,1,1,1,7,3,3,7,1
6033,00007947-05,3,4,0,3,2,1,1,1,1,7,3,1,7,1
6034,00007951-01,2,1,0,0,6,1,1,1,1,7,3,3,7,1
6035,00007951-02,2,1,0,0,6,2,2,1,1,7,3,3,7,1
6036,00007951-04,2,1,0,0,2,1,1,1,1,7,3,3,7,1
6037,00007957-02,1,0,0,0,2,1,1,1,1,7,0,0,7,1
6038,00007965-01,0,2,0,0,2,1,1,1,1,7,3,3,7,1
6039,00007968-01,0,0,0,0,2,1,1,1,1,7,0,0,7,1
6040,00007972-05,0,0,0,0,2,1,1,1,1,7,3,3,7,1
6041,00007975-02,1,0,0,0,2,1,1,1,1,7,1,1,7,1
6042,00007980-04,0,0,0,0,2,1,1,1,1,7,1,3,7,1
6043,00007980-05,0,0,0,0,6,1,1,1,1,7,1,3,7,1
6044,00007980-06,0,0,0,0,2,1,1,1,1,7,1,3,7,1
6045,00000019-01,0,0,0,0,2,1,1,1,0,7,1,3,7,1
6046,00000044-01,0,0,1,3,2,1,1,1,0,7,1,3,7,1
6047,00000046-01,1,4,0,3,2,1,1,1,2,7,1,3,7,1
6048,00000068-01,0,4,0,3,2,1,1,1,0,7,1,3,7,1
6049,00000086-01,0,4,0,3,6,2,2,1,0,7,1,3,7,1
6050,00000113-01,1,0,0,3,0,1,1,1,2,7,1,3,7,1
6051,00000115-01,1,4,0,3,2,1,1,1,1,7,1,3,7,1
6052,00000138-01,1,4,0,3,2,1,1,1,0,7,1,3,7,1
6053,00000174-01,0,0,1,0,2,1,0,1,0,7,1,3,7,1
6054,00000195-01,0,0,0,0,2,1,0,1,0,1,1,5,4,1
6055,00000205-01,0,0,0,3,2,1,1,1,0,7,1,3,7,1
6056,00000211-01,0,0,0,0,2,1,0,1,0,7,1,3,7,1
6057,00000222-01,0,0,0,0,2,1,1,1,0,7,1,3,7,1
6058,00000241-01,0,0,0,3,2,1,1,1,0,7,1,3,7,1
6059,00000249-01,1,0,0,3,2,1,1,1,0,7,1,5,7,1
6060,00000253-01,1,4,0,0,6,1,1,1,0,7,2,3,7,1
6061,00000279-01,1,4,1,3,2,0,1,1,1,7,1,3,7,1
6062,00000299-01,0,4,0,3,2,1,1,1,0,7,1,3,7,1
6063,00000341-01,1,4,0,3,2,1,1,1,0,7,1,3,7,1
6064,00000346-01,1,4,0,0,2,1,1,1,2,7,1,3,7,1
6065,00000349-01,0,0,0,0,2,1,0,1,0,7,1,3,7,1
6066,00000406-01,0,4,0,3,2,1,1,1,0,7,1,3,7,1
6067,00000420-01,0,4,0,3,2,1,1,1,0,7,1,3,7,1
